t,Person ID,x,y,Tile ID,Mobile Phone(s) ID
0,759,8973.286528,7528.119951,1235
0,758,2329.132397,8436.315734,1329
0,757,5028.198241,1935.250465,300
0,754,4499.936025,4666.433908,737,756,755
0,751,38.736596,3683.303005,560,753,752
0,750,8104.139080,2922.902222,472
0,749,8813.720960,7111.359177,1155
0,747,7662.060771,4471.439184,710,748
0,746,7320.088781,3896.470745,629
0,744,8137.869884,3244.259997,512,745
0,742,4257.155702,8329.017719,1337,743
0,741,4950.383536,9835.036499,1579
0,740,9777.947001,4807.050453,799
0,738,6865.303060,8507.614198,1387,739
0,737,5169.050480,2745.265687,420
0,736,95.310168,4810.538480,760
0,735,3161.080447,8125.141850,1292
0,734,4326.683161,7120.069426,1137
0,733,3948.255250,6840.184497,1095
0,731,2730.216556,4810.315611,770,732
0,729,4148.762668,4601.778293,736,730
0,728,5426.764768,2665.559441,421
0,727,6618.391186,5933.664294,946
0,726,1022.854178,5216.867343,804
0,725,2034.199721,8536.312926,1368
0,724,5681.855466,1507.188068,262
0,723,2454.730994,8201.146759,1289
0,722,1077.417214,9377.739823,1484
0,721,6590.721510,3262.660168,546
0,720,194.204703,9270.024615,1480
0,719,4819.703415,4587.401689,739
0,718,7891.992929,7974.724498,1271
0,716,3161.525614,5686.489829,892,717
0,715,4061.638756,5085.786085,816
0,714,9184.667632,591.215432,116
0,713,8018.003462,3161.605745,512
0,712,3061.726758,6950.705422,1092
0,711,1920.650291,6791.591334,1087
0,710,701.699425,2287.224035,362
0,709,5905.403742,1179.801507,183
0,707,6723.751670,8824.542185,1426,708
0,705,8112.444957,5410.575042,872,706
0,704,7899.566623,3681.547132,591
0,703,1233.486133,5246.423127,804
0,702,4356.750352,3582.872558,577
0,700,380.420422,8053.610358,1281,701
0,697,2941.278260,5257.645641,851,699,698
0,696,4440.377364,7452.524139,1177
0,695,8426.885440,3644.961449,593
0,693,6989.803589,1780.347576,307,694
0,692,5829.572644,5755.834952,943
0,691,1513.706506,7468.888067,1166
0,690,6905.283602,8784.477168,1427
0,689,8041.218318,2045.462378,352
0,688,5486.928869,6936.897516,1101
0,687,5984.208125,9816.633702,1583
0,685,2563.691294,3217.310836,490,686
0,683,4236.580925,5504.131301,896,684
0,682,658.938282,504.455857,82
0,681,962.724022,3470.182974,523
0,680,7688.243902,3284.101608,550
0,679,7997.426001,1914.461345,311
0,678,5527.300608,7080.649150,1142
0,676,6163.863913,4804.482491,784,677
0,675,8845.767401,7239.497322,1155
0,674,7524.019703,8053.709312,1310
0,672,1200.004014,2114.597870,324,673
0,671,7490.758614,6824.303723,1109
0,670,9111.273442,1745.394408,276
0,669,5466.990294,9034.542154,1461
0,667,7897.960525,4510.661984,751,668
0,666,140.332430,1397.587656,200
0,665,5224.435376,6781.191491,1100
0,664,1633.961905,4387.253267,686
0,663,4319.544294,1255.762817,217
0,662,4390.147789,1974.901159,297
0,661,3677.504601,7279.252320,1174
0,659,8578.204365,3445.221162,554,660
0,658,8178.589199,7794.256920,1272
0,657,7981.916133,5398.396557,871
0,656,9807.236104,1914.849777,319
0,654,3215.850941,6124.287630,972,655
0,652,6165.197811,5879.669618,944,653
0,651,2764.661036,8186.767986,1291
0,650,229.335029,2964.166357,440
0,649,6922.626491,6073.820298,987
0,647,1236.136588,7827.075418,1244,648
0,646,1763.286944,7612.538253,1207
0,645,2136.962743,8878.466673,1408
0,644,6681.786966,6517.066885,1066
0,642,8151.925074,2201.384052,352,643
0,641,9101.464238,8848.676948,1436
0,640,4947.356125,3190.286785,499
0,639,2018.743934,2843.871157,448
0,638,727.202331,8747.771920,1362
0,637,2520.386593,7085.709043,1130
0,635,9501.082075,1397.893821,238,636
0,634,6824.724924,9940.108986,1587
0,633,9239.178019,5140.490699,836
0,632,4753.340809,8758.007091,1419
0,631,8225.956537,9350.109943,1512
0,630,9136.563601,6801.504106,1116
0,629,5864.387556,9447.596017,1503
0,628,1685.597905,4995.718189,766
0,627,6262.225642,9848.655900,1585
0,626,8624.038644,8030.424702,1314
0,625,7827.076087,4913.782069,791
0,623,9069.010742,8776.358128,1436,624
0,622,9779.901456,7903.358474,1279
0,619,6513.661851,7367.367210,1186,621,620
0,618,5506.446434,8535.951528,1382
0,617,6469.159685,9888.499866,1585
0,616,7765.695171,9633.877812,1551
0,615,9047.173189,2493.444793,396
0,613,1280.950825,1206.323353,165,614
0,612,6810.638431,4670.082442,747
0,611,4071.511062,7886.913475,1256
0,609,8331.746005,9758.214449,1593,610
0,607,1963.798999,6195.323137,967,608
0,606,742.597140,2751.247434,442
0,603,6931.054605,6717.405119,1067,605,604
0,602,5031.931475,2343.803960,380
0,601,9208.116820,7730.391945,1236
0,600,6707.714038,2229.774066,346
0,599,5859.135141,5404.066011,863
0,598,3855.021342,6132.617098,975
0,597,8437.476369,5273.695906,873
0,596,3370.505195,5925.728559,933
0,595,3566.087431,9777.992124,1574
0,594,9831.482051,2203.205358,359
0,592,8464.580370,3686.726395,593,593
0,590,6948.149658,3504.126080,587,591
0,588,5815.551804,2428.565077,383,589
0,587,152.751887,1276.848761,200
0,586,1259.879156,430.656284,45
0,585,5960.621121,2386.239793,383
0,584,6092.985742,9000.297230,1464
0,583,2145.101906,9307.456787,1488
0,580,2283.597797,9355.445719,1489,582,581
0,579,2537.729046,9173.685339,1450
0,578,8250.390397,3031.466556,513
0,576,8588.057595,9271.530842,1514,577
0,575,7540.972151,8230.595826,1310
0,574,7302.015364,9330.958522,1509
0,573,1228.691839,8952.225275,1404
0,572,6576.205391,4417.732068,706
0,571,3637.384903,4521.467259,734
0,569,4681.003486,2011.986813,338,570
0,566,1198.154490,7856.233577,1244,568,567
0,564,8827.959502,6048.411990,995,565
0,563,6677.374613,6766.635059,1106
0,560,4407.452281,4297.872002,697,562,561
0,559,2979.848014,7129.658060,1131
0,557,6373.952689,1474.256220,225,558
0,556,4965.453022,1884.820839,299
0,555,7608.923968,9807.857366,1590
0,554,5586.400022,5897.187251,942
0,553,8349.323297,4309.851923,713
0,550,1470.673349,1811.875463,285,552,551
0,549,7482.316563,8807.082097,1429
0,548,1077.171214,529.245665,84
0,547,8229.206497,6500.265759,1072
0,546,1259.180947,5092.804590,805
0,545,2843.336036,3550.972205,571
0,544,5892.876289,2606.888625,423
0,543,6645.969291,3269.571107,546
0,542,3595.503442,2856.139577,454
0,541,7544.034386,8906.100439,1430
0,540,9744.001242,6396.810193,1038
0,539,9304.931379,7718.324229,1237
0,538,8413.759832,2686.954006,433
0,536,8485.955177,1236.712514,193,537
0,534,9763.048323,2612.551332,439,535
0,533,3170.636491,8488.873057,1332
0,532,2209.990916,4526.380490,728
0,531,8380.479100,9309.824313,1513
0,529,4299.565682,5697.496572,897,530
0,528,5055.511017,869.697897,140
0,526,4545.520880,3903.241418,618,527
0,525,3748.993195,4414.198981,694
0,524,787.631342,2772.151750,443
0,522,290.173511,1669.468411,241,523
0,521,7408.679782,5805.261540,949
0,519,4038.231549,5457.994283,856,520
0,518,9846.935582,8150.806414,1319
0,517,5890.507293,9379.427924,1503
0,516,5579.651541,5864.968293,942
0,514,4736.903235,425.755553,58,515
0,511,3510.324554,1990.283932,294,513,512
